YearStart,LocationDesc,Age,Gender,RaceEthnicity,Data_Value,Sample_Size
2016,12,1,1,0,0.33,1491
2015,50,2,1,4,0.001,97
2016,32,1,1,5,0.22,557
2017,31,1,0,3,1.31,3802
2016,5,5,0,5,15.29,5638
2017,9,1,0,2,2.02,418
2016,43,1,2,5,0.94,4513
2016,37,0,2,0,3.96,18543
2016,19,4,2,0,7.63,4255
2015,47,4,0,1,3.8,440
2016,44,3,2,0,3.09,43784
2016,7,0,2,5,2.05,13638
2016,31,5,0,3,20.8,146
2017,28,0,0,0,2.19,19545
2016,47,0,2,5,2.52,29066
2016,49,0,1,5,3.67,8066
2016,17,5,0,5,19.62,838
2017,29,2,0,1,0.98,671
2016,2,3,1,0,2.81,1089
2017,3,1,0,4,0.12,1322
2017,33,1,1,6,1.21,876
2016,14,0,1,1,0.77,2804
2015,47,0,0,0,2.1,83472
2017,34,3,0,0,3.01,34310
2016,21,0,2,1,1.1,1849
2016,48,3,1,2,4.54,393
2016,0,0,1,4,3.71,14911
2017,26,5,2,0,15.78,973
2016,19,5,0,2,20.66,201
2016,39,0,0,6,2.16,2022
2017,15,0,0,3,1.84,3408
2016,29,2,1,5,2.79,1683
2017,14,0,1,3,1.49,8044
2016,24,0,1,3,1.48,862
2016,50,2,0,2,1.05,674
2016,5,1,0,5,0.46,22908
2017,36,1,0,0,0.8,24152
2016,23,0,2,3,2.46,1917
2016,39,2,0,2,1.98,2562
2016,40,1,0,0,0.93,1774
2017,19,3,0,3,3.96,566
2016,26,5,1,0,17.89,561
2016,32,1,0,3,1.08,1996
2017,14,4,0,3,6.36,1023
2016,39,2,2,2,1.52,1213
2017,10,3,1,0,2.82,32864
2016,24,2,0,4,0.77,178
2016,10,3,1,5,2.61,20759
2017,35,0,1,0,1.99,3991
2016,41,1,0,6,0.67,439
2016,38,2,0,5,1.23,7901
2017,10,2,2,0,1.2,23686
2017,10,2,1,6,1.89,574
2017,20,0,1,5,1.98,5758
2016,23,0,0,6,1.91,2299
2017,26,1,2,3,0.82,330
2017,28,0,1,0,2.27,9662
2016,27,3,1,0,2.18,1702
2015,47,4,0,5,4.4,10020
2017,18,3,0,0,4.45,15109
2016,47,5,0,0,17.55,1741
2017,26,3,1,2,5.41,761
2016,28,2,2,5,1.26,1930
2016,11,1,0,2,0.78,5797
2016,7,2,0,6,0.57,223
2016,28,1,0,6,1.05,168
2016,5,4,1,0,5.36,25045
2015,0,5,0,6,11.8,500
2015,47,0,2,6,2.5,1259
2016,33,5,0,2,15.18,489
2017,6,1,2,0,0.57,5806
2016,4,5,2,5,21.62,434
2016,9,0,2,1,0.33,172
2016,28,2,1,0,1.03,2497
2017,21,0,0,2,2.42,14180
2016,33,2,0,6,1.74,1537
2016,28,0,0,5,2.4,16304
2016,29,0,2,6,3.34,577
2016,33,2,1,0,0.93,26816
2017,34,3,1,3,2.35,843
2016,22,0,2,2,2.11,1963
2016,21,4,0,1,1.67,432
2015,0,0,0,6,2.1,78534
2017,5,2,2,5,0.8,17880
2016,28,0,1,2,1.12,295
2017,10,0,0,4,4.67,439
2016,41,0,2,5,3.25,17339
2016,7,1,1,5,0.34,2136
2016,46,1,0,5,0.57,1023
2016,16,1,2,3,0.12,228
2016,31,5,1,0,13.82,801
2016,19,1,2,3,0.88,255
2017,36,0,1,1,1.01,1066
2017,26,1,2,5,1.01,5205
2016,33,0,0,2,2.77,23317
2017,7,1,2,0,0.54,3402
2016,27,5,1,5,21.02,102
2016,29,0,1,0,3.41,13681
2017,31,3,0,0,2.08,31116
2016,0,5,0,1,12.77,2360
2016,44,0,0,5,2.64,130613
2017,32,3,2,0,3.59,3214
2016,49,5,2,5,20.41,337
2017,6,0,2,6,1.68,697
2017,16,5,0,0,14.89,1002
2016,38,0,2,1,1.93,856
2017,1,1,2,2,1.64,1058
2016,49,1,0,5,0.77,3011
2015,47,3,1,5,2.3,9991
2017,29,1,0,6,0.63,483
2016,3,1,2,5,0.41,3059
2017,1,4,2,0,7.25,4971
2016,44,2,2,3,1.67,13999
2016,19,2,1,2,2.25,1599
2016,25,5,2,5,21.86,359
2016,19,4,1,0,6.97,3464
2017,40,0,0,3,1.53,1157
2017,15,0,2,1,0.92,618
2017,19,4,2,0,7.62,4181
2017,22,3,2,2,3.56,639
2017,1,3,0,1,1.01,203
2017,11,0,0,6,2.5,2260
2015,0,4,1,6,8.4,2242
2016,44,2,2,0,1.38,35727
2017,34,2,0,0,1.13,26292
2017,33,0,2,0,2.38,101363
2016,50,1,0,4,0.15,167
2017,7,0,2,5,1.94,13548
2017,24,1,0,3,0.79,722
2016,15,1,0,5,0.88,10996
2017,21,3,2,1,0.93,766
2016,23,0,1,6,1.99,1138
2016,29,4,0,5,6.06,3637
2017,16,4,2,5,3.05,2953
2016,39,0,1,3,3.2,2849
2016,28,3,0,0,2.71,6092
2016,48,4,0,6,10.9,209
2016,13,0,2,0,2.61,8075
2016,9,2,1,2,1.14,371
2017,23,0,2,5,2.37,41019
2016,10,4,0,2,9.13,3384
2017,17,4,0,5,4.56,4476
2016,39,1,1,2,1.47,908
2016,11,1,2,3,0.99,1168
2016,41,2,0,2,2.26,3036
2015,47,1,1,3,1.9,926
2017,24,5,0,5,13.6,1333
2017,21,1,2,6,1.09,414
2016,5,0,2,5,2.46,78274
2017,24,1,1,3,1.43,339
2016,33,0,2,2,3.11,12518
2016,36,2,1,5,1.22,11899
2016,35,1,2,5,0.42,690
2015,48,2,2,5,1,6361
2017,15,3,1,0,2.84,10927
2017,26,0,1,5,2.49,25714
2016,41,0,2,3,1.86,1021
2017,35,0,2,5,2.51,3443
2016,19,3,0,4,0.64,100
2017,15,3,2,5,2.53,9711
2017,31,3,2,5,1.73,10394
2016,8,1,0,5,1.09,901
2017,12,3,1,6,1.79,674
2015,48,3,2,2,5.9,319
2015,45,5,2,0,18.9,279
2017,17,4,1,5,4.07,2065
2016,5,5,2,2,23.51,238
2016,21,0,1,3,1.17,2194
2017,3,3,1,0,2.81,10661
2017,39,4,1,3,10.02,178
2017,13,0,0,1,0.99,187
2017,27,5,1,0,18.96,113
2017,23,3,1,2,5.15,1494
2017,3,3,2,5,2.41,7001
2017,32,4,2,5,5.56,1029
2016,38,3,1,2,0.72,101
2017,25,1,0,5,1.12,3310
2016,47,5,0,2,19.97,236
2016,3,5,0,3,27.32,169
2016,6,1,0,1,0.3,331
2016,15,3,0,0,2.85,22288
2016,0,3,0,5,2.52,751957
2017,34,4,0,5,5.65,14481
2016,27,2,0,4,1.87,227
2016,24,3,1,0,1.68,9472
2016,24,5,0,5,14.43,1435
2016,11,0,0,5,2.93,59358
2017,5,0,2,4,4.4,1046
2016,7,2,2,2,0.56,416
2017,8,2,2,0,1.78,1124
2017,29,5,2,5,19.54,206
2017,38,3,0,5,2.64,11559
2017,34,3,2,0,3.05,17891
2017,4,2,2,3,1.72,280
2017,36,3,0,6,5.06,466
2016,37,4,1,0,8.93,2690
2017,39,1,1,5,0.5,9702
2016,26,2,1,5,1.15,6631
2016,24,3,0,1,2.04,367
2016,28,2,0,2,0.24,199
2017,37,2,2,5,2.4,3130
2017,16,2,0,3,0.52,459
2016,37,4,0,6,19.2,261
2017,6,2,0,3,1.56,3053
2016,5,3,2,0,2.22,64003
2016,0,0,1,1,1.33,76267
2017,22,0,1,0,1.81,33502
2016,50,3,1,2,5.5,328
2016,10,1,2,2,0.76,2666
2016,33,4,1,1,6.06,862
2016,40,3,2,0,2.52,1922
2016,33,2,2,5,0.67,15344
2017,37,1,2,3,0.22,593
2017,25,1,0,3,2.35,217
2016,27,3,2,5,2.79,1547
2016,17,0,2,5,2.86,12120
2015,46,0,0,2,0.001,65
2016,51,2,2,0,0.6,728
2017,8,3,2,5,1.98,1144
2016,23,2,2,1,0.33,397
2017,13,3,1,5,3.54,2251
2017,40,2,1,0,1.18,1461
2016,8,2,0,0,1.58,2153
2017,31,5,2,2,16.17,121
2016,30,2,2,0,0.94,1592
2017,4,0,0,1,2.62,447
2017,36,2,2,3,2,593
2016,19,0,1,5,2.62,13495
2016,15,2,1,6,0.84,171
2016,51,4,2,0,6.07,498
2016,1,0,0,2,3.88,10918
2016,2,4,2,5,8.55,221
2016,16,0,1,2,3.64,376
2016,46,1,1,0,0.46,555
2015,47,0,1,3,1.9,2843
2016,22,3,1,5,1.73,9199
2016,31,3,2,1,0.51,1479
2016,11,2,1,2,1.54,3618
2016,51,0,0,5,2.49,4955
2016,44,3,1,2,4.66,4146
2017,14,2,0,1,0.59,2106
2017,12,5,1,1,14.32,103
2017,11,2,0,3,0.75,2744
2016,31,1,0,2,0.68,1820
2017,23,4,2,0,4.55,9388
2016,0,5,1,4,26.67,124
2016,39,5,0,5,14.66,3623
2017,11,5,1,0,17.84,591
2016,45,0,2,6,2.21,401
2016,4,1,0,2,1.17,937
2016,12,1,0,5,0.22,370
2017,17,1,2,5,0.38,2343
2016,11,3,2,6,7.72,241
2015,50,3,1,0,2,10789
2016,4,0,2,2,5.34,2047
2016,21,3,1,3,1.78,575
2017,17,4,1,0,4.71,2274
2017,30,5,2,0,12.97,210
2017,33,2,1,1,0.83,2762
2017,28,2,2,3,0.77,214
2016,44,1,1,1,1,1313
2016,21,3,2,1,1.24,695
2017,3,4,2,4,13.38,347
2017,11,0,2,6,2.16,1142
2016,25,3,2,2,5.02,1913
2016,42,2,1,5,1.04,873
2015,47,3,2,6,4.7,228
2017,12,1,0,1,0.71,629
2016,47,5,2,0,20.41,1129
2016,16,4,1,0,4,2631
2017,12,0,1,0,1.87,7142
2016,45,4,1,0,4.67,1628
2017,19,0,1,0,3.12,21241
2016,2,0,1,4,2.87,1248
2016,31,4,0,5,3.97,10445
2016,38,2,1,6,1.57,279
2017,19,2,1,6,0.5,97
2017,1,0,2,5,3.44,17611
2017,3,2,0,2,0.74,799
2016,37,1,1,5,1.25,2343
2016,40,5,0,0,9.61,348
2017,34,4,2,3,9.76,127
2016,26,0,1,1,0.37,510
2016,21,1,1,3,1.17,658
2016,8,3,2,5,1.85,1202
2016,25,5,1,5,16.43,146
2016,10,2,1,0,1.42,23515
2015,45,2,2,6,0.001,113
2016,31,2,0,1,0.44,2679
2017,30,0,1,3,0.86,169
2016,42,0,1,4,2.84,458
2017,39,0,2,2,3.63,4320
2017,19,0,0,2,4.41,12035
2017,37,2,1,6,1.75,420
2017,5,0,1,3,1.78,65205
2016,31,0,2,0,2.17,45100
2016,8,3,2,0,2.14,1666
2016,22,2,2,6,0.67,335
2016,48,3,0,2,3.8,642
2016,25,5,2,0,21.13,467
2017,34,2,2,5,0.85,8486
2017,38,2,1,5,1.09,4107
2016,39,0,1,6,2.51,1003
2017,27,3,1,0,3.01,1658
2017,24,2,0,2,2.31,591
2017,38,5,1,0,12.57,330
2016,37,1,1,3,1.6,628
2016,33,2,1,2,1.32,3405
2017,1,1,2,5,0.5,2942
2015,45,2,0,5,1,7218
2015,48,4,2,3,7.7,150
2016,34,0,1,2,3.3,8463
2017,29,0,1,2,3.59,1025
2016,2,4,1,5,6.37,227
2015,51,0,0,0,2.5,5819
2016,11,4,0,0,6.69,15449
2016,4,1,1,3,0.05,302
2016,26,5,2,5,19.72,951
2017,34,2,1,2,1.7,2400
2017,31,2,0,5,0.95,12022
2016,47,0,0,2,2.91,12936
2016,38,2,1,0,1.5,5390
2015,50,1,2,0,0.5,5739
2016,11,3,1,1,0.76,562
2017,10,0,2,2,2.98,12851
2016,21,4,0,3,4.79,238
2016,6,2,0,3,1.12,2930
2016,13,1,0,0,0.6,3971
2017,5,0,2,3,1.96,66050
2016,39,1,1,6,2.1,467
2016,35,0,1,5,2.39,3577
2017,18,1,1,0,1.55,4844
2016,41,1,2,0,1.01,4590
2016,32,3,2,3,4.75,1176
2016,24,4,1,5,3.8,4198
2016,19,1,1,5,0.57,2641
2017,6,1,0,5,0.4,7517
2015,45,1,2,4,0.001,47
2016,31,2,1,6,0.61,251
2017,32,3,1,0,4.02,2978
2016,19,5,0,0,17.66,1035
2017,1,1,0,0,0.9,9285
2016,47,0,1,5,2.11,27840
2017,34,1,1,2,0.62,1852
2017,23,2,0,4,0.92,136
2017,16,2,2,0,0.71,4000
2017,11,3,2,0,3,17565
2016,42,5,1,0,24.83,99
2016,30,5,0,0,18.32,333
2016,12,5,2,0,11.81,289
2017,36,0,1,3,1.42,1797
2017,35,2,0,5,0.78,1743
2016,50,3,2,3,6.55,247
2016,44,4,1,6,13.47,150
2016,36,2,0,3,1.56,1182
2017,41,5,1,0,19.37,337
2017,8,0,0,2,2.23,1441
2017,19,5,2,2,20,141
2017,22,0,1,2,2.52,1758
2016,29,1,0,0,2.17,5722
2017,15,0,1,2,2.72,2248
2017,38,1,1,5,0.69,2846
2016,2,0,0,4,4.06,2379
2017,39,0,0,1,1.19,3423
2017,26,4,0,0,5.9,10751
2017,20,4,0,5,3.49,2543
2016,3,4,0,0,5.64,12250
2016,9,2,0,5,0.49,1520
2017,19,3,2,2,6.26,2224
2016,23,1,1,2,1.03,961
2015,49,0,0,5,4.2,16817
2016,31,3,0,0,1.98,31037
2017,25,5,1,5,22.97,162
2016,24,3,2,1,1.32,200
2017,40,3,1,3,1,114
2017,29,0,2,2,3.99,1025
2015,51,4,0,5,4.5,889
2015,48,2,1,4,0.001,214
2017,15,2,1,1,0.45,266
2016,39,1,0,3,1.36,1857
2017,32,1,0,5,0.71,985
2017,33,3,0,3,3.69,8160
2016,0,2,1,0,1.24,421662
2015,50,2,1,0,1,7033
2016,1,2,2,5,0.97,3949
2017,5,3,1,1,1.18,9276
2016,17,4,2,0,5.97,2514
2016,33,0,1,5,1.82,60610
2017,2,1,0,0,0.75,1865
2017,28,4,0,3,20.42,54
2016,8,0,2,2,2.23,796
2016,0,2,0,3,1.35,151224
2017,39,5,1,0,14.97,1223
2016,45,2,0,3,1.75,968
2016,25,0,2,3,0.85,379
2017,21,1,1,2,0.58,1404
2016,30,1,0,5,0.61,2050
2017,8,1,1,3,0.32,130
2017,30,3,0,1,0.52,118
2017,32,1,1,5,0.48,507
2016,12,2,2,5,0.65,414
2017,31,1,2,5,0.36,4613
2016,49,2,1,0,1.67,2254
2016,21,1,1,6,0.08,402
2016,39,0,2,5,2.61,55184
2016,44,0,0,0,2.68,261896
2017,31,2,1,1,0.73,1473
2017,5,2,2,0,0.98,53690
2016,25,4,0,0,7.63,4950
2017,9,2,0,1,0.96,168
2016,4,1,1,2,0.99,494
2016,35,0,0,5,2.24,6991
2017,33,3,2,6,5.07,648
2017,22,4,2,0,4.38,6201
2017,10,1,0,2,0.91,5474
2017,17,2,0,3,0.97,867
2016,32,2,0,0,1.35,4837
2016,14,1,2,5,0.37,7921
2017,4,4,1,2,10.44,245
2016,15,5,0,5,19.03,1475
2017,1,3,0,6,11.72,176
2016,36,5,1,0,13.16,1042
2016,18,2,0,3,3.21,409
2017,23,0,2,6,3.47,1112
2017,7,3,2,1,1.39,274
2017,11,0,2,3,1.74,3712
2017,40,2,2,3,1.08,222
2016,34,1,0,4,0.11,339
2017,20,3,1,5,1.66,2096
2016,3,1,2,3,1.4,2759
2015,0,0,2,2,3.2,166631
2016,47,3,2,2,4.32,2488
2016,38,2,2,5,0.95,3946
2017,12,0,0,1,2.23,5110
2015,51,3,1,5,1.8,862
2015,50,0,1,5,1.6,25977
2016,47,2,2,5,0.78,7142
2016,33,1,0,5,0.6,22012
2017,29,0,0,1,1.51,2374
2016,0,5,2,1,12.45,1525
2016,20,0,1,5,1.98,5763
2016,47,0,2,0,2.48,42809
2017,41,1,2,0,1.16,4706
2017,14,1,0,5,0.47,16278
2017,3,0,1,2,2.41,1240
2015,49,2,0,1,0.001,56
2016,42,0,2,0,2.33,4354
2016,36,3,2,3,4.03,418
2017,20,3,2,5,2.43,2181
2016,36,1,2,6,1.19,614
2016,22,3,0,5,1.78,19150
2016,4,0,0,5,3.4,22967
2016,36,4,2,2,7.47,1022
2017,22,1,0,2,0.46,747
2017,25,0,2,3,2.92,322
2016,33,0,0,5,2.02,124701
2016,45,3,2,0,2.55,4105
2016,1,0,2,2,3.99,5810
2017,11,2,1,3,0.72,1456
2016,49,0,2,2,1.55,252
2016,21,0,2,5,2.48,17944
2016,22,0,0,1,0.95,4157
2017,7,1,1,2,0.71,286
2017,19,5,0,2,22.07,194
2017,18,3,0,3,0.4,259
2016,38,0,1,0,2.51,19808
2016,8,0,1,3,2.92,286
2016,48,4,1,5,4.69,4805
2017,29,3,1,5,3.08,2811
2016,39,5,2,5,15.85,2439
2016,23,3,0,1,2.5,712
2017,14,0,2,1,1.86,3144
2017,41,0,2,3,2.08,1113
2016,7,1,0,2,0.48,575
2016,2,2,2,0,1.57,951
2016,28,0,2,3,0.66,625
2017,39,2,2,6,1.7,356
2017,4,0,2,6,4.09,381
2016,6,1,1,1,0.16,149
2017,36,1,0,3,0.73,1283
2016,25,0,0,6,6.04,344
2016,12,4,0,1,3.94,1153
2015,49,4,1,5,8.5,1511
2016,12,0,2,5,1.87,1495
2016,17,2,2,3,1.01,353
2016,4,0,1,6,1.64,319
2016,33,2,2,3,1.88,4580
2016,48,0,1,4,3.73,766
2016,5,1,1,5,0.51,11739
2017,37,5,2,0,22.77,466
2016,27,4,0,0,3.91,1956
2017,7,0,0,1,0.7,1505
2017,23,0,2,0,2.52,50271
2016,22,3,0,0,2.22,23653
2017,4,3,1,5,4.38,3800
2016,39,1,0,6,1.51,926
2017,37,4,1,4,12.96,166
2016,10,0,1,2,3.07,12043
2017,10,3,1,2,3.66,3782
2015,45,1,1,2,0.001,54
2017,38,2,0,1,1.32,553
2017,40,5,0,0,12.88,273
2017,21,0,2,5,2.05,17739
2017,18,3,1,3,0.26,141
2016,40,4,2,5,4.05,891
2016,46,5,0,0,15.43,150
2017,23,5,1,5,13.37,778
2016,31,0,0,2,2.72,9018
2016,47,4,0,5,4.56,10397
2017,40,2,2,0,1.03,1543
2017,15,4,1,5,5.52,4657
2017,10,2,1,3,1.62,6327
2017,23,0,0,5,2.17,81309
2017,32,4,0,0,7.04,3483
2017,14,0,1,1,1.72,2830
2017,27,3,0,5,2.67,3014
2016,46,3,0,0,2.42,2354
2016,1,0,1,2,3.76,5108
2016,23,5,2,5,16.6,1433
2017,8,4,1,5,3.7,777
2017,23,2,0,5,1.13,19157
2016,29,4,1,3,8.27,174
2016,24,0,0,4,2.94,742
2016,41,2,2,5,1.77,4135
2016,15,5,0,2,21.2,73
2016,11,3,2,5,3.05,10785
2016,50,0,0,1,1.59,908
2017,6,0,1,0,1.88,27586
2016,1,3,1,0,3.97,7849
2017,21,1,0,1,0.36,786
2016,15,1,0,1,0.57,216
2016,11,5,1,5,17.66,459
2016,14,4,1,2,9.93,804
2017,28,2,1,5,1.02,2066
2017,17,3,2,3,3.02,296
2017,14,0,0,3,1.46,16019
2016,19,2,0,6,0.55,202
2017,15,3,0,0,2.83,22099
2017,35,4,2,0,4.88,696
2017,30,0,0,5,2.15,12658
2016,15,0,1,0,2.41,32381
2015,47,2,0,2,1.4,3848
2017,22,2,0,1,0.64,1842
2016,4,0,1,5,3.38,11175
2017,25,1,1,2,0.68,1266
2016,19,2,2,2,2.54,1686
2016,30,3,1,0,2.73,2439
2015,46,0,2,1,0.001,34
2017,12,4,2,1,5.59,655
2016,3,5,2,0,19.63,934
2017,32,2,0,3,2.43,2180
2016,43,2,0,1,1.58,362
2016,15,0,0,2,3.64,4327
2016,17,5,2,0,21.2,595
2017,37,0,0,2,3.99,2031
2015,0,3,2,6,4.5,8731
2017,8,0,1,3,0.89,344
2016,29,5,1,0,15.79,187
2017,38,0,1,2,1.31,331
2017,3,5,1,5,12.66,544
2016,34,0,2,6,3.4,1168
2016,46,2,2,0,1.51,771
2016,42,4,1,0,4.64,658
2017,31,2,0,1,0.72,2955
2017,24,0,1,3,1.64,928
2017,19,0,2,0,3.58,22783
2016,21,5,0,5,14.82,1128
2017,12,5,0,5,23.84,67
2016,32,0,1,0,3.13,9399
2016,6,4,0,5,3.85,6927
2016,3,4,1,0,5.46,5771
2016,21,0,0,1,0.91,3536
2016,39,4,0,0,4.88,22405
2017,2,1,1,4,0.76,424
2016,18,0,0,5,3.83,39231
2017,5,5,0,1,13.47,1139
2017,28,0,2,6,0.29,191
2016,39,3,0,1,1.66,945
2016,41,0,0,6,2.31,924
2016,5,1,1,6,1.03,2547
2016,29,3,0,6,2.9,250
2017,15,0,2,2,3.53,2312
2016,0,1,0,1,0.44,31431
2017,3,0,2,2,1.81,1011
2016,47,5,1,0,12.24,612
2015,48,3,0,3,4.4,1560
2017,22,0,0,6,1.8,1873
2017,39,4,2,3,13.24,184
2017,30,4,1,0,4.64,1226
2017,31,4,1,5,3.03,5110
2015,47,0,2,1,1.2,2707
2017,5,4,2,6,7.8,491
2015,0,0,0,1,1.4,157718
2016,11,1,2,0,0.82,10411
2016,6,3,0,5,2.22,14386
2016,18,3,0,2,3.87,978
2017,21,2,0,2,1.11,3943
2015,47,1,2,0,0.8,8317
2016,47,1,0,5,0.67,10351
2016,29,3,2,0,3.9,4571
2016,14,4,2,0,5.55,10823
2017,39,2,0,1,1.33,1286
2016,25,1,0,6,1.09,159
2017,21,1,2,2,0.7,1372
2017,25,4,2,0,8.4,2850
2017,7,2,2,5,0.67,2975
2016,21,4,1,0,4.15,4251
2016,25,2,0,2,2.25,2924
2016,38,0,0,0,2.64,40269
2016,5,3,0,6,2.68,3194
2017,18,4,0,2,7.87,327
2017,12,1,1,0,0.6,1499
2016,0,3,2,5,2.5,382613
2017,26,3,1,0,3.16,10040
2016,15,1,1,2,0.79,526
2017,8,2,1,0,0.91,1073
2016,20,5,2,5,8.6,226
2017,19,5,1,2,28,53
2017,11,3,0,4,10.63,104
2017,13,0,2,3,2.39,734
2016,8,2,2,5,1.55,684
2017,13,5,2,5,17.05,197
2017,5,3,0,5,1.99,56267
2017,4,1,1,5,0.78,2329
2016,43,4,1,0,7.46,5430
2017,10,1,0,5,0.99,16900
2016,16,0,0,5,2.17,29299
2017,12,4,0,1,4.83,1181
2017,18,0,1,3,1.25,623
2016,2,4,2,0,11.93,342
2017,2,0,2,6,1.22,258
2016,6,1,2,6,0.28,266
2017,16,2,0,0,0.62,8233
2016,50,2,1,5,0.87,5930
2016,16,5,0,0,13.36,1079
2017,21,5,1,0,14.09,442
2017,17,3,1,0,2.78,4608
2016,34,0,1,6,1.83,1042
2017,34,0,2,1,1.21,1422
2016,9,0,1,2,3.36,1215
2016,32,3,2,0,3.53,3354
2017,22,0,0,2,2.78,3711
2017,33,1,2,0,0.86,18608
2016,50,1,2,6,0.57,165
2017,18,5,1,5,16.48,289
2015,47,5,2,2,14.7,180
2016,47,3,0,6,4.69,476
2016,19,5,2,2,20.83,146
2017,1,2,2,5,1.42,4092
2015,47,2,2,5,0.9,7277
2017,29,2,0,2,2.48,564
2015,0,3,1,3,2.9,60353
2016,30,0,2,1,0.14,140
2017,1,4,2,5,6.82,3915
2016,45,0,2,5,2.04,12512
2017,6,3,1,0,2.23,9153
2017,3,0,0,2,2.13,2251
2017,26,2,1,5,1.02,6592
2015,47,3,2,0,2.1,14995
2016,34,1,1,2,0.99,1983
2017,28,4,1,0,6.74,1483
2016,33,1,2,5,0.56,10740
2015,0,0,2,1,1.5,83683
2016,47,2,2,3,0.84,1042
2017,18,3,1,0,4.51,7408
2017,12,3,0,6,2.72,1334
2016,21,4,2,5,4.39,3467
2017,23,4,1,0,4.04,8428
2016,20,2,0,5,1.09,2604
2017,27,4,2,5,4.94,909
2015,48,4,2,1,7.3,314
2016,45,0,1,6,1.15,428
2016,26,3,0,5,2.76,17634
2017,36,3,0,0,2.83,40181
2016,32,1,1,0,0.87,2137
2016,22,1,2,0,0.69,6232
2017,17,0,1,2,3.09,617
2017,37,5,1,0,13.62,272
2016,19,0,0,0,3.5,43598
2016,11,0,2,0,2.93,50805
2016,0,0,0,2,3.2,313748
2017,10,4,2,1,2.81,459
2016,44,2,1,0,1.53,36768
2015,50,5,0,5,12.7,1478
2016,41,1,2,5,0.8,2868
2017,5,5,1,0,14.99,3092
2016,39,1,2,3,0.94,941
2016,44,1,0,5,0.63,23716
2017,15,3,1,5,2.62,9517
2016,21,2,0,3,0.76,1630
2017,38,3,0,6,3.79,374
2017,26,1,0,2,1.41,1045
2017,12,4,1,0,3.35,1176
2017,41,4,1,0,5.78,4441
2017,7,3,1,1,0.27,223
2016,0,5,2,3,18.76,2955
2017,13,5,1,5,23.49,119
2016,32,3,2,5,2.41,1462
2016,51,1,1,0,0.47,641
2016,39,0,0,3,2.84,5655
2017,26,0,1,0,2.56,30353
2017,6,0,0,3,2.24,9407
2017,2,3,0,5,2.82,1236
2016,23,4,2,0,4.53,9121
2017,7,4,0,5,3.13,5191
2016,36,3,1,2,4.49,1780
2015,48,5,0,0,16.7,1652
2017,2,1,0,3,0.14,113
2017,26,0,2,1,0.39,572
2017,5,1,1,5,0.42,11729
2017,31,2,2,6,1.26,243
2017,25,0,2,5,4.04,8926
2017,14,3,0,0,2.24,42932
2015,49,5,1,5,19.2,166
2017,20,1,1,5,0.94,954
2016,25,4,2,2,9.82,733
2016,18,5,1,5,21.7,301
2016,43,0,1,3,1.61,1424
2017,29,2,1,2,2.6,283
2016,29,2,2,1,0.63,324
2017,14,2,2,0,1.11,16716
2017,1,1,1,2,1.17,1129
2017,40,0,1,0,2.02,4966
2017,33,4,2,3,10.49,1515
2017,19,1,1,6,0.38,191
2017,3,1,1,4,0.17,687
2017,21,3,0,5,1.66,12548
2017,12,2,0,5,1.01,874
2016,3,3,0,4,6.79,1360
2016,49,3,1,0,5.68,2989
2016,33,0,2,5,2.21,64091
2016,3,3,2,0,2.92,11233
2016,22,3,1,0,2.09,11306
2016,36,0,0,0,2.56,117426
2016,10,3,0,0,2.86,67631
2016,36,1,0,0,0.84,23827
2016,2,0,1,5,1.95,1767
2015,49,4,2,0,8.5,1882
2017,36,3,0,5,2.6,34560
2016,38,2,0,1,1.21,573
2017,38,1,1,0,0.69,4088
2017,40,1,2,5,0.15,616
2017,29,2,2,1,1.07,383
2017,39,2,1,1,1.96,601
2016,41,3,1,5,3.26,5558
2017,3,3,0,4,6.14,1464
2017,35,5,2,5,21.25,136
2016,10,5,2,5,15.73,2992
2017,11,4,2,5,6,6276
2015,49,0,1,2,5.1,303
2016,33,5,0,1,14.66,190
2016,4,4,2,2,17.02,310
2017,22,2,1,2,0.9,641
2017,36,1,1,5,0.76,9622
2017,34,0,2,3,1.32,3501
2016,34,5,2,5,19.89,1105
2016,43,2,2,2,2.44,1247
2016,29,2,0,0,2.38,7093
2016,33,4,1,2,6.45,1332
2017,12,0,1,6,1.95,2274
2017,31,1,1,1,0.35,1025
2016,9,0,0,1,1.51,289
2016,37,5,1,5,19.21,260
2016,34,3,2,2,4.81,3448
2017,13,1,2,0,0.78,2004
2016,5,4,2,3,7.8,5458
2016,8,0,0,0,2.1,8873
2016,45,0,1,5,1.68,12490
2017,25,1,1,5,1.48,1700
2016,10,4,2,2,8.57,1942
2016,0,5,2,5,17.5,41549
2017,29,4,1,0,6.78,2443
2017,23,4,0,3,7.94,242
2017,14,1,2,6,0.09,545
2017,22,2,0,6,0.86,624
2016,47,0,0,5,2.32,56906
2016,7,0,1,5,1.47,12660
2016,36,2,1,3,1.97,632
2017,40,2,1,5,1.31,1040
2017,37,1,2,5,1.26,2182
2015,47,1,0,0,0.8,17083
2015,46,2,0,1,0.001,31
2016,3,2,0,6,1.36,560
2016,40,4,2,0,4.63,989
2016,11,2,0,1,0.83,1328
2016,29,3,0,3,3.98,1711
2016,11,1,0,3,0.94,2401
2016,14,0,1,2,3.18,6333
2016,32,0,1,3,3.09,3787
2016,48,0,2,3,1.9,3358
2017,10,0,2,0,2.91,103197
2017,11,2,0,0,1.19,26960
2016,37,4,2,5,7.08,2558
